file_path,complexity,cognitive_complexity,bugs,code_smells,sqale_index,violations,vulnerabilities,lines,reliability_rating,security_rating
hibernate-core/src/main/java/org/hibernate/metamodel/internal/EmbeddableRepresentationStrategyMap.java,7.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/internal/EmbeddableRepresentationStrategyPojo.java,24.0,19.0,0.0,1.0,5.0,1.0,0.0,202.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/embeddable/EmbeddableResult.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/embeddable/EmbeddableResultGraphNode.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/embeddable/internal/EmbeddableResultImpl.java,13.0,3.0,0.0,0.0,0.0,0.0,0.0,143.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/embeddable/internal/EmbeddableResultInitializer.java,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/model/source/spi/EmbeddableSource.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/model/source/internal/hbm/EmbeddableSourceContainer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/model/source/spi/EmbeddableSourceContributor.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/model/source/internal/hbm/EmbeddableSourceImpl.java,15.0,3.0,0.0,0.0,0.0,0.0,0.0,141.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/model/source/internal/hbm/EmbeddableSourceVirtualImpl.java,13.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/model/domain/internal/EmbeddableTypeImpl.java,4.0,1.0,0.0,1.0,5.0,1.0,0.0,53.0,A,A
hibernate-core/src/main/java/org/hibernate/query/sqm/sql/internal/EmbeddableValuedExpression.java,11.0,4.0,0.0,3.0,15.0,3.0,0.0,120.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/embeddable/EmbeddableValuedFetchable.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/mapping/EmbeddableValuedModelPart.java,23.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,A,A
hibernate-core/src/main/java/org/hibernate/query/sqm/sql/internal/EmbeddableValuedPathInterpretation.java,14.0,9.0,0.0,0.0,0.0,0.0,0.0,144.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/EmbeddedAttributeMapping.java,36.0,19.0,0.0,0.0,0.0,0.0,0.0,412.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/model/source/spi/EmbeddedAttributeMapping.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/EmbeddedCollectionPart.java,36.0,9.0,0.0,2.0,10.0,2.0,0.0,337.0,A,A
hibernate-core/src/main/java/org/hibernate/type/EmbeddedComponentType.java,8.0,5.0,0.0,2.0,15.0,2.0,0.0,55.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/model/domain/EmbeddedDomainType.java,0.0,0.0,0.0,1.0,10.0,1.0,0.0,22.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/EmbeddedForeignKeyDescriptor.java,87.0,74.0,0.0,9.0,64.0,9.0,0.0,677.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/EmbeddedForeignKeyDescriptorSide.java,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/EmbeddedIdentifierMappingImpl.java,15.0,1.0,0.0,3.0,45.0,3.0,0.0,126.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/orm/domain/gambit/EmbeddedIdEntity.java,17.0,4.0,0.0,0.0,0.0,0.0,0.0,97.0,A,A
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/id/EmbeddedIdMapper.java,18.0,13.0,0.0,0.0,0.0,0.0,0.0,118.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/model/domain/internal/EmbeddedSqmPathSource.java,6.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/EmptyAttributeMappingsMap.java,4.0,0.0,0.0,2.0,2.0,2.0,0.0,40.0,A,A
hibernate-core/src/main/java/org/hibernate/jpa/event/internal/EmptyCallbackRegistryImpl.java,9.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,A,A
hibernate-core/src/main/java/org/hibernate/event/internal/EmptyEventManager.java,30.0,0.0,0.0,18.0,90.0,18.0,0.0,228.0,A,A
hibernate-core/src/main/java/org/hibernate/internal/EmptyInterceptor.java,7.0,0.0,0.0,1.0,5.0,1.0,0.0,73.0,A,A
hibernate-core/src/main/java/org/hibernate/EmptyInterceptor.java,1.0,0.0,0.0,1.0,10.0,1.0,0.0,27.0,A,A
hibernate-core/src/main/java/org/hibernate/internal/util/collections/EmptyReadOnlyMap.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,A,A
hibernate-core/src/main/java/org/hibernate/internal/EmptyScrollableResults.java,16.0,0.0,0.0,6.0,30.0,6.0,0.0,207.0,A,A
hibernate-core/src/main/java/org/hibernate/resource/jdbc/internal/EmptyStatementInspector.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,A,A
hibernate-core/src/main/java/org/hibernate/cache/internal/EnabledCaching.java,86.0,48.0,0.0,8.0,53.0,8.0,0.0,644.0,A,A
hibernate-core/src/main/java/org/hibernate/property/access/spi/EnhancedSetterImpl.java,5.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,A,A
hibernate-core/src/main/java/org/hibernate/property/access/spi/EnhancedSetterMethodImpl.java,5.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,A,A
hibernate-core/src/main/java/org/hibernate/usertype/EnhancedUserType.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,A,A
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/spi/interceptor/EnhancementAsProxyLazinessInterceptor.java,49.0,51.0,0.0,4.0,23.0,4.0,0.0,367.0,A,A
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/spi/EnhancementContext.java,0.0,0.0,0.0,3.0,20.0,3.0,0.0,150.0,A,A
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/spi/EnhancementContextWrapper.java,15.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,A,A
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/spi/EnhancementException.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,A,A
tooling/hibernate-gradle-plugin/src/main/java/org/hibernate/orm/tooling/gradle/enhance/EnhancementHelper.java,30.0,29.0,0.0,2.0,10.0,2.0,0.0,201.0,A,A
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/spi/interceptor/EnhancementHelper.java,36.0,55.0,0.0,7.0,50.0,7.0,0.0,293.0,A,A
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/spi/EnhancementInfo.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/bytecode/enhancement/EnhancementOptions.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/bytecode/enhancement/EnhancementSelector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,A,A
tooling/hibernate-gradle-plugin/src/main/java/org/hibernate/orm/tooling/gradle/enhance/EnhancementSpec.java,24.0,1.0,0.0,14.0,140.0,14.0,0.0,199.0,A,A
tooling/hibernate-ant/src/main/java/org/hibernate/tool/enhance/EnhancementTask.java,50.0,41.0,0.0,6.0,73.0,6.0,0.0,343.0,A,A
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/spi/Enhancer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,A,A
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/spi/EnhancerConstants.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,A,A
hibernate-core/src/main/java/org/hibernate/bytecode/enhance/internal/bytebuddy/EnhancerImpl.java,82.0,87.0,1.0,20.0,80.0,21.0,0.0,683.0,C,A
hibernate-testing/src/main/java/org/hibernate/testing/bytecode/enhancement/EnhancerTestContext.java,5.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/bytecode/enhancement/EnhancerTestUtils.java,7.0,7.0,1.0,0.0,0.0,1.0,0.0,93.0,C,A
hibernate-core/src/main/java/org/hibernate/jpa/internal/enhance/EnhancingClassTransformerImpl.java,12.0,7.0,1.0,0.0,0.0,1.0,0.0,107.0,B,A
hibernate-envers/src/main/java/org/hibernate/envers/query/internal/impl/EntitiesAtRevisionAssociationQuery.java,5.0,3.0,0.0,0.0,0.0,0.0,0.0,121.0,A,A
hibernate-envers/src/main/java/org/hibernate/envers/query/internal/impl/EntitiesAtRevisionQuery.java,10.0,6.0,0.0,1.0,5.0,1.0,0.0,168.0,A,A
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/EntitiesConfigurations.java,36.0,41.0,0.0,2.0,23.0,2.0,0.0,177.0,A,A
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/EntitiesConfigurator.java,11.0,19.0,0.0,1.0,9.0,1.0,0.0,115.0,A,A
hibernate-envers/src/main/java/org/hibernate/envers/query/internal/impl/EntitiesModifiedAtRevisionQuery.java,8.0,4.0,0.0,1.0,5.0,1.0,0.0,121.0,A,A
hibernate-core/src/main/java/org/hibernate/action/internal/EntityAction.java,31.0,12.0,0.0,1.0,15.0,1.0,0.0,203.0,A,A
hibernate-core/src/main/java/org/hibernate/action/internal/EntityActionVetoException.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/EntityAssembler.java,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/mapping/EntityAssociationMapping.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,A,A
hibernate-envers/src/main/java/org/hibernate/envers/query/projection/internal/EntityAuditProjection.java,6.0,3.0,0.0,0.0,0.0,0.0,0.0,70.0,A,A
hibernate-core/src/main/java/org/hibernate/tuple/entity/EntityBasedAssociationAttribute.java,3.0,0.0,0.0,1.0,10.0,1.0,0.0,42.0,A,A
hibernate-core/src/main/java/org/hibernate/tuple/entity/EntityBasedBasicAttribute.java,1.0,0.0,0.0,1.0,10.0,1.0,0.0,29.0,A,A
hibernate-core/src/main/java/org/hibernate/tuple/entity/EntityBasedCompositionAttribute.java,2.0,0.0,0.0,1.0,10.0,1.0,0.0,37.0,A,A
hibernate-core/src/main/java/org/hibernate/loader/ast/spi/EntityBatchLoader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,A,A
hibernate-core/src/main/java/org/hibernate/loader/ast/internal/EntityBatchLoaderArrayParam.java,11.0,5.0,0.0,1.0,0.0,1.0,0.0,174.0,A,A
hibernate-core/src/main/java/org/hibernate/loader/ast/internal/EntityBatchLoaderInPredicate.java,15.0,6.0,0.0,1.0,2.0,1.0,0.0,202.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/model/internal/EntityBinder.java,396.0,402.0,0.0,33.0,194.0,33.0,0.0,2410.0,A,A
hibernate-core/src/main/java/org/hibernate/jpa/event/internal/EntityCallback.java,5.0,5.0,0.0,2.0,40.0,2.0,0.0,67.0,A,A
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/EntityChangeNotifier.java,3.0,1.0,0.0,1.0,5.0,1.0,0.0,55.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/mapping/internal/EntityCollectionPart.java,7.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,A,A
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/EntityConfiguration.java,18.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,A,A
hibernate-core/src/main/java/org/hibernate/event/internal/EntityCopyAllowedLoggedObserver.java,19.0,25.0,0.0,5.0,25.0,5.0,0.0,169.0,A,A
hibernate-core/src/main/java/org/hibernate/event/internal/EntityCopyAllowedObserver.java,5.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,A,A
hibernate-core/src/main/java/org/hibernate/event/internal/EntityCopyNotAllowedObserver.java,9.0,4.0,0.0,1.0,0.0,1.0,0.0,67.0,A,A
hibernate-core/src/main/java/org/hibernate/event/spi/EntityCopyObserver.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,A,A
hibernate-core/src/main/java/org/hibernate/event/spi/EntityCopyObserverFactory.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,A,A
hibernate-core/src/main/java/org/hibernate/event/internal/EntityCopyObserverFactoryInitiator.java,13.0,11.0,0.0,4.0,28.0,4.0,0.0,102.0,A,A
hibernate-core/src/main/java/org/hibernate/cache/spi/access/EntityDataAccess.java,0.0,0.0,0.0,1.0,0.0,1.0,0.0,125.0,A,A
hibernate-core/src/main/java/org/hibernate/cache/cfg/spi/EntityDataCachingConfig.java,0.0,0.0,0.0,1.0,0.0,1.0,0.0,47.0,A,A
hibernate-core/src/main/java/org/hibernate/cache/cfg/internal/EntityDataCachingConfigImpl.java,7.0,0.0,0.0,1.0,5.0,1.0,0.0,70.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/EntityDelayedFetchImpl.java,7.0,0.0,0.0,1.0,5.0,1.0,0.0,86.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/EntityDelayedFetchInitializer.java,49.0,61.0,0.0,2.0,52.0,2.0,0.0,275.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/EntityDelayedResultImpl.java,9.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,A,A
hibernate-core/src/main/java/org/hibernate/action/internal/EntityDeleteAction.java,43.0,27.0,0.0,1.0,5.0,1.0,0.0,300.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/mapping/EntityDiscriminatorMapping.java,8.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/model/domain/internal/EntityDiscriminatorSqmPath.java,8.0,2.0,0.0,0.0,0.0,0.0,0.0,77.0,A,A
hibernate-core/src/main/java/org/hibernate/procedure/internal/EntityDomainResultBuilder.java,12.0,7.0,0.0,0.0,0.0,0.0,0.0,104.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/model/domain/EntityDomainType.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,A,A
hibernate-core/src/main/java/org/hibernate/engine/spi/EntityEntry.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,A,A
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryContext.java,90.0,90.0,0.0,21.0,77.0,21.0,0.0,735.0,A,A
hibernate-core/src/main/java/org/hibernate/engine/spi/EntityEntryExtraState.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,A,A
hibernate-core/src/main/java/org/hibernate/engine/internal/EntityEntryExtraStateHolder.java,7.0,5.0,0.0,0.0,0.0,0.0,0.0,54.0,A,A
hibernate-core/src/main/java/org/hibernate/engine/spi/EntityEntryFactory.java,0.0,0.0,0.0,1.0,20.0,1.0,0.0,36.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/EntityFetch.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/EntityFetchJoinedImpl.java,10.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/EntityFetchSelectImpl.java,8.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,A,A
hibernate-core/src/main/java/org/hibernate/engine/query/spi/EntityGraphQueryHint.java,3.0,0.0,0.0,1.0,10.0,1.0,0.0,42.0,A,A
hibernate-core/src/main/java/org/hibernate/graph/EntityGraphs.java,45.0,47.0,0.0,5.0,20.0,5.0,0.0,312.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/EntityGraphTraversalState.java,6.0,0.0,0.0,1.0,5.0,1.0,0.0,84.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/model/source/internal/hbm/EntityHierarchyBuilder.java,38.0,38.0,0.0,2.0,5.0,2.0,0.0,323.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/model/source/spi/EntityHierarchySource.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/model/source/internal/hbm/EntityHierarchySourceImpl.java,70.0,59.0,0.0,6.0,38.0,6.0,0.0,468.0,A,A
hibernate-core/src/main/java/org/hibernate/engine/spi/EntityHolder.java,2.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/mapping/EntityIdentifierMapping.java,10.0,9.0,0.0,0.0,0.0,0.0,0.0,156.0,A,A
hibernate-core/src/main/java/org/hibernate/id/EntityIdentifierNature.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,A,A
hibernate-core/src/main/java/org/hibernate/spi/EntityIdentifierNavigablePath.java,7.0,1.0,0.0,1.0,5.0,1.0,0.0,108.0,A,A
hibernate-core/src/main/java/org/hibernate/action/internal/EntityIdentityInsertAction.java,32.0,21.0,0.0,5.0,10.0,5.0,0.0,232.0,A,A
hibernate-core/src/main/java/org/hibernate/action/internal/EntityIncrementVersionProcess.java,3.0,1.0,0.0,1.0,5.0,1.0,0.0,51.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/jaxb/hbm/spi/EntityInfo.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/EntityInitializer.java,5.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,A,A
hibernate-core/src/main/java/org/hibernate/action/internal/EntityInsertAction.java,42.0,27.0,0.0,0.0,0.0,0.0,0.0,298.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/spi/EntityInstantiator.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,A,A
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/EntityInstantiator.java,13.0,10.0,0.0,9.0,45.0,9.0,0.0,165.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/internal/EntityInstantiatorDynamicMap.java,13.0,6.0,0.0,0.0,0.0,0.0,0.0,77.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/internal/EntityInstantiatorPojoOptimized.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/internal/EntityInstantiatorPojoStandard.java,12.0,10.0,0.0,1.0,20.0,1.0,0.0,105.0,A,A
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/spi/EntityJavaType.java,12.0,3.0,0.0,0.0,0.0,0.0,0.0,91.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/EntityJoinedFetchInitializer.java,12.0,13.0,0.0,1.0,5.0,1.0,0.0,115.0,A,A
hibernate-core/src/main/java/org/hibernate/engine/spi/EntityKey.java,22.0,8.0,0.0,2.0,45.0,2.0,0.0,156.0,A,A
hibernate-core/src/main/java/org/hibernate/loader/ast/spi/EntityLoader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/EntityLoadingLogging.java,0.0,0.0,0.0,1.0,10.0,1.0,0.0,26.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/EntityManagerFactoryBasedFunctionalTest.java,52.0,6.0,0.0,6.0,30.0,6.0,0.0,318.0,A,A
hibernate-core/src/main/java/org/hibernate/jpa/boot/spi/EntityManagerFactoryBuilder.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,A,A
hibernate-core/src/main/java/org/hibernate/jpa/boot/internal/EntityManagerFactoryBuilderImpl.java,243.0,278.0,0.0,19.0,175.0,19.0,0.0,1704.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/EntityManagerFactoryExtension.java,39.0,42.0,0.0,6.0,90.0,6.0,0.0,332.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/EntityManagerFactoryParameterResolver.java,3.0,1.0,0.0,1.0,5.0,1.0,0.0,50.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/EntityManagerFactoryProducer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/EntityManagerFactoryScope.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/EntityManagerFactoryScopeContainer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/EntityManagerFactoryScopeExtension.java,11.0,4.0,0.0,2.0,7.0,2.0,0.0,116.0,A,A
hibernate-core/src/main/java/org/hibernate/internal/EntityManagerMessageLogger.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,A,A
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/EntityMappingData.java,16.0,2.0,0.0,0.0,0.0,0.0,0.0,83.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/mapping/EntityMappingType.java,59.0,6.0,0.0,7.0,35.0,7.0,0.0,680.0,A,A
hibernate-core/src/main/java/org/hibernate/tuple/entity/EntityMetamodel.java,148.0,142.0,0.0,6.0,119.0,6.0,0.0,853.0,A,A
hibernate-core/src/main/java/org/hibernate/loader/ast/spi/EntityMultiLoader.java,0.0,0.0,0.0,1.0,5.0,1.0,0.0,16.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/model/EntityMutationOperationGroup.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/model/internal/EntityMutationOperationGroupStandard.java,12.0,5.0,0.0,0.0,0.0,0.0,0.0,107.0,A,A
hibernate-core/src/main/java/org/hibernate/persister/entity/mutation/EntityMutationTarget.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,A,A
hibernate-core/src/main/java/org/hibernate/EntityNameResolver.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,A,A
hibernate-core/src/main/java/org/hibernate/persister/entity/EntityNameUse.java,30.0,19.0,0.0,0.0,0.0,0.0,0.0,110.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/model/naming/EntityNaming.java,0.0,0.0,0.0,1.0,0.0,1.0,0.0,41.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/model/source/spi/EntityNamingSource.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/model/source/spi/EntityNamingSourceContributor.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/model/source/internal/hbm/EntityNamingSourceImpl.java,7.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,A,A
hibernate-core/src/main/java/org/hibernate/cache/spi/support/EntityNonStrictReadWriteAccess.java,8.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,A,A
hibernate-core/src/main/java/org/hibernate/proxy/EntityNotFoundDelegate.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/orm/domain/gambit/EntityOfArrays.java,8.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/orm/domain/gambit/EntityOfBasics.java,66.0,8.0,0.0,0.0,0.0,0.0,0.0,359.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/orm/domain/gambit/EntityOfComposites.java,10.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/orm/domain/gambit/EntityOfDynamicComponent.java,9.0,0.0,0.0,6.0,30.0,6.0,0.0,63.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/orm/domain/gambit/EntityOfLists.java,34.0,7.0,0.0,0.0,0.0,0.0,0.0,219.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/orm/domain/gambit/EntityOfMaps.java,68.0,15.0,0.0,0.0,0.0,0.0,0.0,453.0,A,A
hibernate-testing/src/main/java/org/hibernate/testing/orm/domain/gambit/EntityOfSets.java,50.0,11.0,0.0,0.0,0.0,0.0,0.0,345.0,A,A
hibernate-core/src/main/java/org/hibernate/boot/jaxb/mapping/EntityOrMappedSuperclass.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,A,A
hibernate-core/src/main/java/org/hibernate/persister/entity/EntityPersister.java,37.0,7.0,0.0,16.0,185.0,16.0,0.0,1126.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/model/domain/internal/EntityPersisterConcurrentMap.java,12.0,2.0,1.0,2.0,12.0,3.0,0.0,105.0,B,A
hibernate-core/src/main/java/org/hibernate/internal/util/EntityPrinter.java,20.0,22.0,0.0,1.0,20.0,1.0,0.0,131.0,A,A
hibernate-envers/src/main/java/org/hibernate/envers/query/internal/property/EntityPropertyName.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,A,A
hibernate-core/src/main/java/org/hibernate/cache/spi/support/EntityReadOnlyAccess.java,8.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,A,A
hibernate-core/src/main/java/org/hibernate/cache/spi/support/EntityReadWriteAccess.java,16.0,9.0,0.0,1.0,5.0,1.0,0.0,155.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/spi/EntityRepresentationStrategy.java,4.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/internal/EntityRepresentationStrategyMap.java,11.0,2.0,0.0,2.0,5.0,2.0,0.0,129.0,A,A
hibernate-core/src/main/java/org/hibernate/metamodel/internal/EntityRepresentationStrategyPojoStandard.java,51.0,56.0,0.0,5.0,36.0,5.0,0.0,400.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/EntityResult.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/EntityResultGraphNode.java,4.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,A,A
hibernate-core/src/main/java/org/hibernate/query/results/complete/EntityResultImpl.java,14.0,0.0,0.0,1.0,5.0,1.0,0.0,143.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/EntityResultImpl.java,14.0,7.0,0.0,0.0,0.0,0.0,0.0,104.0,A,A
hibernate-core/src/main/java/org/hibernate/sql/results/graph/entity/internal/EntityResultInitializer.java,5.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,A,A
