file_path,commit_count,unique_authors,churn,days_since_modified,file_age_days
hibernate-core/src/main/java/org/hibernate/sql/results/internal/RowTransformerSingularReturnImpl.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/sql/results/internal/RowTransformerStandardImpl.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/sql/results/internal/domain/CircularBiDirectionalFetchImpl.java,1,1,2,273,2154
hibernate-core/src/main/java/org/hibernate/sql/results/jdbc/internal/DeferredResultSetAccess.java,15,3,321,107,2351
hibernate-core/src/main/java/org/hibernate/sql/results/jdbc/internal/JdbcValuesCacheHit.java,2,2,111,67,2351
hibernate-core/src/main/java/org/hibernate/sql/results/jdbc/internal/JdbcValuesMappingProducerStandard.java,1,1,4,156,2351
hibernate-core/src/main/java/org/hibernate/sql/results/spi/ListResultsConsumer.java,5,2,89,143,2439
hibernate-core/src/main/java/org/hibernate/sql/results/spi/ScrollableResultsConsumer.java,4,2,66,12,2439
hibernate-core/src/main/java/org/hibernate/stat/SessionStatistics.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/stat/internal/NaturalIdStatisticsImpl.java,3,2,71,172,2980
hibernate-core/src/main/java/org/hibernate/tool/schema/extract/internal/AbstractInformationExtractorImpl.java,8,2,775,175,1794
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/AbstractSchemaMigrator.java,9,2,153,129,3541
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/AbstractSchemaValidator.java,7,3,293,8,3541
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/ColumnDefinitions.java,5,3,151,66,1243
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/ExceptionHandlerCollectingImpl.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/GroupedSchemaMigratorImpl.java,2,2,37,222,3541
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/HibernateSchemaManagementTool.java,6,2,90,222,4079
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/IndividuallySchemaMigratorImpl.java,1,1,12,230,3541
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/SchemaCreatorImpl.java,7,1,132,175,4079
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/SchemaDropperImpl.java,7,1,101,175,4079
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/StandardTableExporter.java,6,2,209,66,4079
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/GenerationTargetToDatabase.java,8,1,70,66,3755
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/GenerationTargetToStdout.java,1,1,5,235,3747
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/ScriptSourceInputFromFile.java,3,1,17,235,3747
hibernate-core/src/main/java/org/hibernate/tool/schema/internal/exec/ScriptSourceInputNonExistentImpl.java,2,1,7,235,3747
hibernate-core/src/main/java/org/hibernate/tool/schema/spi/SchemaManagementToolCoordinator.java,8,3,683,8,3747
hibernate-core/src/main/java/org/hibernate/tuple/entity/CompositeGeneratorBuilder.java,4,1,436,4,1235
hibernate-core/src/main/java/org/hibernate/tuple/entity/EntityMetamodel.java,15,4,484,90,5692
hibernate-core/src/main/java/org/hibernate/type/AbstractStandardBasicType.java,8,1,131,154,5692
hibernate-core/src/main/java/org/hibernate/type/AnyType.java,5,2,120,58,5692
hibernate-core/src/main/java/org/hibernate/type/BasicTypeRegistry.java,22,2,505,41,5692
hibernate-core/src/main/java/org/hibernate/type/CollectionType.java,8,2,115,25,5692
hibernate-core/src/main/java/org/hibernate/type/CustomType.java,4,1,54,153,5692
hibernate-core/src/main/java/org/hibernate/type/EntityType.java,2,1,66,155,5692
hibernate-core/src/main/java/org/hibernate/type/EnumType.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/type/SerializableToBlobType.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/type/TrueFalseConverter.java,1,1,18,246,1828
hibernate-core/src/main/java/org/hibernate/type/TypeHelper.java,2,1,13,303,5692
hibernate-core/src/main/java/org/hibernate/type/YesNoConverter.java,1,1,19,246,1828
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/AbstractClassJavaType.java,3,1,22,155,1571
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/AbstractJavaType.java,2,1,9,173,1571
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/ArrayJavaType.java,6,1,263,154,1496
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/BooleanJavaType.java,4,1,108,155,1571
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/ClobJavaType.java,2,1,25,155,1571
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/ClockHelper.java,1,1,53,255,1511
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/DataHelper.java,6,2,55,238,5692
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/Immutability.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/ImmutableMutabilityPlan.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/JdbcDateJavaType.java,9,2,198,124,1571
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/JdbcTimeJavaType.java,9,2,196,124,1571
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/LobStreamDataHelper.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/LocalDateTimeJavaType.java,5,1,76,151,1571
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/LocaleJavaType.java,5,2,170,155,1571
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/OffsetDateTimeJavaType.java,4,1,120,151,1571
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/ZonedDateTimeJavaType.java,4,1,102,151,1571
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/spi/BasicCollectionJavaType.java,3,1,183,155,1496
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/BigIntJdbcType.java,1,1,4,153,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/BinaryJdbcType.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/BooleanJdbcType.java,1,1,4,153,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/CharJdbcType.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/DateJdbcType.java,2,1,11,153,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/DecimalJdbcType.java,1,1,4,153,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/DoubleJdbcType.java,1,1,4,153,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/FloatJdbcType.java,1,1,6,153,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/IntegerJdbcType.java,1,1,4,153,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/JdbcType.java,4,2,125,115,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/JsonAsStringJdbcType.java,3,2,133,44,1356
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/LongNVarcharJdbcType.java,1,1,3,246,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/NCharJdbcType.java,1,1,3,246,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/NVarcharJdbcType.java,5,3,121,44,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/NumericJdbcType.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/RealJdbcType.java,1,1,4,153,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/SmallIntJdbcType.java,1,1,4,153,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimeAsTimestampWithTimeZoneJdbcType.java,1,1,4,153,1137
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimeJdbcType.java,2,1,11,153,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimeUtcAsJdbcTimeJdbcType.java,2,2,17,18,1150
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimeUtcAsOffsetTimeJdbcType.java,1,1,4,153,1150
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimeWithTimeZoneJdbcType.java,1,1,4,153,1150
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimestampJdbcType.java,2,1,11,153,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimestampUtcAsInstantJdbcType.java,2,2,20,18,1150
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimestampUtcAsJdbcTimestampJdbcType.java,2,2,20,18,1150
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimestampUtcAsOffsetDateTimeJdbcType.java,1,1,4,153,1150
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TimestampWithTimeZoneJdbcType.java,2,1,10,153,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TinyIntAsSmallIntJdbcType.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/TinyIntJdbcType.java,1,1,4,153,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/VarcharJdbcType.java,2,1,11,153,1672
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/XmlAsStringJdbcType.java,3,2,109,44,1496
hibernate-core/src/main/java/org/hibernate/type/descriptor/jdbc/spi/JdbcTypeRegistry.java,5,2,76,246,1658
hibernate-core/src/main/java/org/hibernate/type/descriptor/sql/spi/DdlTypeRegistry.java,5,2,67,52,1529
hibernate-core/src/main/java/org/hibernate/type/format/jaxb/JaxbXmlFormatMapper.java,2,2,41,246,1238
hibernate-core/src/main/java/org/hibernate/type/internal/ConvertedBasicTypeImpl.java,2,1,9,303,1677
hibernate-core/src/main/java/org/hibernate/type/spi/TypeConfiguration.java,17,2,386,128,2979
hibernate-core/src/main/java/org/hibernate/usertype/UserCollectionType.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/usertype/internal/OffsetDateTimeCompositeUserType.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/usertype/internal/OffsetTimeCompositeUserType.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/usertype/internal/ZonedDateTimeCompositeUserType.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/boot/internal/EnversMetadataBuildingContextImpl.java,1,1,8,193,1628
hibernate-envers/src/main/java/org/hibernate/envers/boot/internal/EnversServiceImpl.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/boot/model/Column.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/boot/model/Key.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/boot/model/RootPersistentEntity.java,1,1,7,25,1628
hibernate-envers/src/main/java/org/hibernate/envers/boot/model/SetAttribute.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/boot/model/TypeSpecification.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/configuration/Configuration.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/configuration/EnversSettings.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/EntitiesConfigurator.java,1,1,2,193,4780
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/RevisionInfoConfiguration.java,2,2,31,167,4780
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/BasicMetadataGenerator.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/AuditedPropertiesReader.java,3,3,8,100,4780
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/ComponentAuditedPropertiesReader.java,1,1,2,100,4780
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/DynamicProperty.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/event/spi/BaseEnversCollectionEventListener.java,1,1,5,58,4780
hibernate-envers/src/main/java/org/hibernate/envers/event/spi/BaseEnversEventListener.java,2,2,17,269,4780
hibernate-envers/src/main/java/org/hibernate/envers/exception/RevisionDoesNotExistException.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/EntitiesConfigurations.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/ComponentPropertyMapper.java,1,1,22,269,4780
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/MultiPropertyMapper.java,1,1,18,269,4780
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/SinglePropertyMapper.java,1,1,18,269,4780
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/BasicCollectionMapper.java,1,1,8,269,4780
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/ListCollectionMapper.java,1,1,6,269,4780
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/MapCollectionMapper.java,1,1,6,269,4780
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/component/MiddleDummyComponentMapper.java,1,1,4,269,4780
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/lazy/proxy/CollectionProxy.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/lazy/proxy/MapProxy.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/lazy/proxy/SortedMapProxy.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/internal/reader/AuditReaderImpl.java,1,1,2,269,4780
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/AuditProcess.java,2,2,123,240,4780
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/work/PersistentCollectionChangeWorkUnit.java,1,1,23,269,4780
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/query/QueryBuilder.java,1,1,4,269,4780
hibernate-envers/src/main/java/org/hibernate/envers/query/AuditQueryCreator.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/internal/SimpleAuditExpression.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/query/internal/impl/AbstractAuditAssociationQuery.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/strategy/AuditStrategy.java,1,1,9,269,5692
hibernate-envers/src/main/java/org/hibernate/envers/strategy/DefaultAuditStrategy.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/strategy/ValidityAuditStrategy.java,0,0,0,0,0
hibernate-envers/src/main/java/org/hibernate/envers/strategy/internal/ValidityAuditStrategy.java,4,1,147,16,2742
hibernate-jcache/src/main/java/org/hibernate/cache/jcache/ConfigSettings.java,0,0,0,0,0
hibernate-micrometer/src/main/java/org/hibernate/stat/HibernateMetrics.java,1,1,300,101,2000
hibernate-micrometer/src/main/java/org/hibernate/stat/HibernateQueryMetrics.java,2,2,137,101,2000
hibernate-proxool/src/main/java/org/hibernate/proxool/internal/ProxoolConnectionProvider.java,0,0,0,0,0
hibernate-spatial/src/main/java/org/hibernate/spatial/SpatialFunction.java,1,1,10,100,5405
hibernate-spatial/src/main/java/org/hibernate/spatial/SpatialRelation.java,1,1,6,100,5405
hibernate-spatial/src/main/java/org/hibernate/spatial/dialect/hana/HANASpatialFunctions.java,0,0,0,0,0
hibernate-spatial/src/main/java/org/hibernate/spatial/dialect/oracle/OracleSDOFunctionDescriptors.java,0,0,0,0,0
hibernate-testing/src/main/java/org/hibernate/testing/boot/BasicTestingJdbcServiceImpl.java,0,0,0,0,0
hibernate-testing/src/main/java/org/hibernate/testing/boot/BootstrapContextImpl.java,3,3,29,41,2991
hibernate-testing/src/main/java/org/hibernate/testing/bytecode/enhancement/BytecodeEnhancerRunner.java,0,0,0,0,0
hibernate-testing/src/main/java/org/hibernate/testing/cache/CachingRegionFactory.java,1,1,7,219,5450
hibernate-testing/src/main/java/org/hibernate/testing/cleaner/DB2DatabaseCleaner.java,0,0,0,0,0
hibernate-testing/src/main/java/org/hibernate/testing/cleaner/JdbcConnectionContext.java,2,2,19,240,1922
hibernate-testing/src/main/java/org/hibernate/testing/cleaner/OracleDatabaseCleaner.java,2,2,69,66,1922
hibernate-testing/src/main/java/org/hibernate/testing/cleaner/SQLServerDatabaseCleaner.java,1,1,7,66,1922
hibernate-testing/src/main/java/org/hibernate/testing/env/ConnectionProviderBuilder.java,1,1,15,273,5538
hibernate-testing/src/main/java/org/hibernate/testing/hamcrest/CollectionMatchers.java,0,0,0,0,0
hibernate-testing/src/main/java/org/hibernate/testing/jdbc/DataSourceStub.java,1,1,6,273,2412
hibernate-testing/src/main/java/org/hibernate/testing/jdbc/JdbcMocks.java,0,0,0,0,0
hibernate-testing/src/main/java/org/hibernate/testing/jdbc/JdbcSpies.java,0,0,0,0,0
hibernate-testing/src/main/java/org/hibernate/testing/jdbc/ResultSetUtil.java,0,0,0,0,0
hibernate-testing/src/main/java/org/hibernate/testing/jdbc/SQLStatementInspector.java,3,3,17,67,2250
hibernate-testing/src/main/java/org/hibernate/testing/jdbc/SharedDriverManagerTypeCacheClearingIntegrator.java,1,1,2,273,912
hibernate-testing/src/main/java/org/hibernate/testing/junit4/BaseCoreFunctionalTestCase.java,3,3,23,213,5543
hibernate-testing/src/main/java/org/hibernate/testing/junit4/BaseNonConfigCoreFunctionalTestCase.java,2,2,29,213,4079
hibernate-testing/src/main/java/org/hibernate/testing/junit4/BaseUnitTestCase.java,1,1,0,213,5543
hibernate-testing/src/main/java/org/hibernate/testing/junit4/CustomParameterized.java,0,0,0,0,0
hibernate-testing/src/main/java/org/hibernate/testing/junit4/CustomRunner.java,3,2,84,63,5543
hibernate-testing/src/main/java/org/hibernate/testing/orm/JournalingGenerationTarget.java,0,0,0,0,0
hibernate-testing/src/main/java/org/hibernate/testing/orm/domain/gambit/Shirt.java,0,0,0,0,0
hibernate-testing/src/main/java/org/hibernate/testing/orm/domain/userguide/Call.java,0,0,0,0,0
hibernate-testing/src/main/java/org/hibernate/testing/orm/jpa/PersistenceUnitDescriptorAdapter.java,3,1,25,54,1747
hibernate-testing/src/main/java/org/hibernate/testing/orm/jpa/PersistenceUnitInfoAdapter.java,2,1,0,13,1747
hibernate-testing/src/main/java/org/hibernate/testing/orm/jpa/PersistenceUnitInfoImpl.java,3,2,15,13,1979
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/AbstractEntityManagerFactoryScope.java,2,2,3,206,1857
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/BaseSessionFactoryFunctionalTest.java,2,2,0,212,2531
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/DialectFilterExtension.java,4,3,90,172,2531
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/DomainModelExtension.java,5,4,53,172,2531
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/EntityManagerFactoryBasedFunctionalTest.java,5,3,61,54,1857
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/EntityManagerFactoryExtension.java,3,3,19,185,1979
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/FailureExpectedExtension.java,2,2,10,172,2531
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/ServiceRegistryExtension.java,4,3,20,172,2531
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/SessionFactoryExtension.java,11,6,103,32,2531
hibernate-testing/src/main/java/org/hibernate/testing/orm/junit/SettingProvider.java,0,0,0,0,0
hibernate-testing/src/main/java/org/hibernate/testing/orm/transaction/TransactionUtil.java,9,3,182,33,1857
hibernate-testing/src/main/java/org/hibernate/testing/schema/SchemaValidateHelper.java,0,0,0,0,0
hibernate-testing/src/main/java/org/hibernate/testing/transaction/TransactionUtil.java,1,1,13,188,3590
hibernate-testing/src/main/java/org/hibernate/testing/transaction/TransactionUtil2.java,1,1,6,301,3097
hibernate-testing/src/main/java/org/hibernate/testing/util/ReflectionUtil.java,0,0,0,0,0
hibernate-testing/src/main/java/org/hibernate/testing/util/jpa/PersistenceUnitInfoAdapter.java,3,1,2,13,2419
hibernate-testing/src/main/java/org/hibernate/testing/util/jpa/PersistenceUnitInfoPropertiesWrapper.java,1,1,0,129,2419
local-build-plugins/src/main/java/org/hibernate/orm/docs/ReleaseFamilyDocumentation.java,1,1,63,228,1479
local-build-plugins/src/main/java/org/hibernate/orm/jakarta/JakartaPublishingPlugin.java,1,1,219,215,1479
local-build-plugins/src/main/java/org/hibernate/orm/post/DialectReportTask.java,5,3,104,207,1109
local-build-plugins/src/main/java/org/hibernate/orm/post/IndexManager.java,0,0,0,0,0
local-build-plugins/src/main/java/org/hibernate/orm/properties/jdk11/SettingsCollector.java,0,0,0,0,0
tooling/hibernate-ant/src/main/java/org/hibernate/tool/enhance/EnhancementTask.java,3,1,9,285,1923
tooling/hibernate-ant/src/main/java/org/hibernate/tool/hbm2ddl/SchemaExport.java,4,3,671,40,1686
tooling/hibernate-ant/src/main/java/org/hibernate/tool/hbm2ddl/SchemaExportTask.java,0,0,0,0,0
tooling/hibernate-ant/src/main/java/org/hibernate/tool/hbm2ddl/SchemaUpdate.java,3,2,344,40,1686
tooling/hibernate-ant/src/main/java/org/hibernate/tool/hbm2ddl/ScriptExporter.java,0,0,0,0,0
tooling/hibernate-enhance-maven-plugin/src/main/java/org/hibernate/orm/tooling/maven/MavenEnhancePlugin.java,0,0,0,0,0
tooling/hibernate-gradle-plugin/src/main/java/org/hibernate/orm/tooling/gradle/Helper.java,1,1,10,414,2033
tooling/hibernate-gradle-plugin/src/main/java/org/hibernate/orm/tooling/gradle/HibernateOrmPlugin.java,8,3,144,40,2033
tooling/metamodel-generator/src/main/java/org/hibernate/jpamodelgen/JPAMetaModelEntityProcessor.java,0,0,0,0,0
tooling/metamodel-generator/src/main/java/org/hibernate/jpamodelgen/annotation/AnnotationMeta.java,0,0,0,0,0
tooling/metamodel-generator/src/main/java/org/hibernate/jpamodelgen/annotation/AnnotationMetaEntity.java,0,0,0,0,0
tooling/metamodel-generator/src/main/java/org/hibernate/jpamodelgen/annotation/CriteriaFinderMethod.java,0,0,0,0,0
tooling/metamodel-generator/src/main/java/org/hibernate/jpamodelgen/annotation/ErrorHandler.java,0,0,0,0,0
tooling/metamodel-generator/src/main/java/org/hibernate/jpamodelgen/util/TypeRenderingVisitor.java,0,0,0,0,0
tooling/metamodel-generator/src/main/java/org/hibernate/jpamodelgen/util/xml/JpaNamespaceTransformingEventReader.java,0,0,0,0,0
tooling/metamodel-generator/src/main/java/org/hibernate/jpamodelgen/validation/ProcessorSessionFactory.java,0,0,0,0,0
tooling/metamodel-generator/src/main/java/org/hibernate/jpamodelgen/xml/JpaDescriptorParser.java,0,0,0,0,0
tooling/metamodel-generator/src/main/java/org/hibernate/jpamodelgen/xml/XmlMetaEntity.java,0,0,0,0,0
hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/AltibaseSqlAstTranslator.java,1,1,29,313,908
hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/CUBRIDDialect.java,3,3,63,246,1782
hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/CommunityDatabase.java,4,3,61,11,1782
hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/DerbyLegacyDialect.java,8,4,252,153,1417
hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/FirebirdSqlAstTranslator.java,2,2,92,332,1782
hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/H2LegacySqlAstTranslator.java,0,0,0,0,0
hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/InformixDialect.java,44,4,794,39,1782
hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/MimerSQLDialect.java,1,1,11,354,1782
hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/PostgresPlusLegacyDialect.java,1,1,1,41,1241
hibernate-community-dialects/src/main/java/org/hibernate/community/dialect/RDMSOS2200Dialect.java,4,3,161,107,1782
hibernate-core/src/main/java/org/hibernate/Session.java,26,5,3029,13,5692
hibernate-core/src/main/java/org/hibernate/Version.java,1,1,8,238,5692
hibernate-core/src/main/java/org/hibernate/action/internal/CollectionAction.java,5,2,91,5,5532
hibernate-core/src/main/java/org/hibernate/action/internal/EntityAction.java,3,2,23,5,5532
hibernate-core/src/main/java/org/hibernate/action/internal/EntityDeleteAction.java,7,2,182,5,5532
hibernate-core/src/main/java/org/hibernate/action/internal/EntityIdentityInsertAction.java,4,2,187,5,5532
hibernate-core/src/main/java/org/hibernate/action/internal/EntityIncrementVersionProcess.java,3,2,11,173,5532
hibernate-core/src/main/java/org/hibernate/action/internal/EntityUpdateAction.java,8,2,262,5,5532
hibernate-core/src/main/java/org/hibernate/action/internal/EntityVerifyVersionProcess.java,3,2,14,173,5532
hibernate-core/src/main/java/org/hibernate/action/internal/QueuedOperationCollectionAction.java,2,2,13,5,4738
hibernate-core/src/main/java/org/hibernate/annotations/DialectOverride.java,1,1,1,100,1582
hibernate-core/src/main/java/org/hibernate/boot/MetadataSources.java,6,2,108,160,4079
hibernate-core/src/main/java/org/hibernate/boot/archive/internal/ExplodedArchiveDescriptor.java,1,1,198,54,4202
hibernate-core/src/main/java/org/hibernate/boot/archive/scan/internal/MappingFileDescriptorImpl.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/boot/archive/scan/internal/ScanResultCollector.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/boot/archive/scan/spi/AbstractScannerImpl.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/boot/archive/spi/InputStreamAccess.java,1,1,24,54,4202
hibernate-core/src/main/java/org/hibernate/boot/beanvalidation/BeanValidationEventListener.java,9,2,243,81,1236
hibernate-core/src/main/java/org/hibernate/boot/beanvalidation/BeanValidationIntegrator.java,5,1,177,241,1236
hibernate-core/src/main/java/org/hibernate/boot/cfgxml/internal/JaxbCfgProcessor.java,3,1,103,234,4114
hibernate-core/src/main/java/org/hibernate/boot/internal/MetadataBuilderImpl.java,9,2,420,54,4079
hibernate-core/src/main/java/org/hibernate/boot/internal/NamedProcedureCallDefinitionImpl.java,4,2,44,107,2537
hibernate-core/src/main/java/org/hibernate/boot/internal/SessionFactoryOptionsBuilder.java,30,8,992,4,3062
hibernate-core/src/main/java/org/hibernate/boot/jaxb/hbm/internal/CacheAccessTypeConverter.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/boot/jaxb/hbm/internal/CacheModeConverter.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/boot/jaxb/hbm/internal/ExecuteUpdateResultCheckStyleConverter.java,1,1,22,96,4079
hibernate-core/src/main/java/org/hibernate/boot/jaxb/hbm/internal/FlushModeConverter.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/boot/jaxb/hbm/internal/GenerationTimingConverter.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/boot/jaxb/hbm/internal/ImplicitResultSetMappingDefinition.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/boot/jaxb/hbm/internal/LockModeConverter.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/boot/jaxb/hbm/internal/OptimisticLockStyleConverter.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/boot/jaxb/hbm/internal/RepresentationModeConverter.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/boot/jaxb/hbm/spi/PluralAttributeInfo.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/boot/jaxb/hbm/spi/ResultSetMappingBindingDefinition.java,0,0,0,0,0
hibernate-core/src/main/java/org/hibernate/boot/jaxb/hbm/transform/HbmTransformationLogging.java,0,0,0,0,0
